machine	bbchallenge_id	formula_tape	num_steps_until_formula_tape	num_macro_steps_until_special_case
1RB1LB_1RC1LD_0LA0RC_1LE1LD_0LB---	11675445	.<B01111101111011101110111011101110(111011101110).	1215	380
1RB1LB_1RC1LD_0LA0LE_1LC0RE_---1RB	11676296	.<A01110(1110).	87	31
1RB1LB_1RC1LD_0LA1RD_1RE---_0RA0LE	11677271	.011110(11110)A>.	96	34
1RB1LB_1RC1LD_0LB1RE_---0LA_1LB0RA	11679229	.<A01111(011011011).	215	73
1RB1LB_1RC1LD_0LD0RA_---1LE_0RA0LB	11679726	.111(111)01B>.	115	40
1RB1LB_1RC1LD_0LD0RA_---1LE_0LA1LA	11679730	.<A0111(1111)0.	69	24
1RB1LB_1RC1LD_0LD0RA_---1LE_1RC0LB	11679732	.111(111)01B>.	97	34
1RB1LB_1RC1LD_1RD0RA_1LB0LE_---0LA	11680419	.1(1)01110110110(110)A>.	182	54
1RB1LB_1RC1LD_1RD1RB_0LB1RE_---0LA	11680583	.<B101010(10)0.	94	27
1RB1LB_1RC1LD_1LA0RA_1RD0LE_---1RC	11681737	.1111(111111111)0A>.	325	114
1RB1LB_1RC1LD_1LA0RA_1RE---_0RA0LE	11681739	.01110(1110)A>.	99	35
1RB1LB_1RC1LD_1LA0RB_1RE0LE_---1RC	11681830	.<B11111(111111).	194	70
1RB1LB_1RC1LD_1LA0RC_0LB1LE_0LA---	11681927	.<B0111(11011).	96	33
1RB1LB_1RC1LD_1LA0RD_0RE0LA_---0LB	11682027	.<B111(011)1.	64	22
1RB1LB_1RC1LD_1LA0RD_0LE0LA_0RB---	11682050	.<B1011(011011011011)1110110110110110111.	1325	380
1RB1LB_1RC1LD_1LA0RD_1RE0LA_---1LA	11682068	.<B111(011)1.	56	20
1RB1LB_1RC1LD_1LA0LD_0LE0RA_0LB---	11682415	.<B00111(0111).	119	46
1RB1LB_1RC1LD_1LA1RB_1LE0RC_0LC---	11683042	.<A101111(01111).	78	29
1RB1LB_1RC1LD_1LB0RA_---1LE_1LB0LC	11684818	.1111(1111)0A>.	111	39
1RB1LB_1RC1LD_1LB0RE_---1LE_0LA0RD	11684929	.<A0111(0111).	66	24
1RB1LB_1RC1LD_1LD0RC_0LA0LE_---1LC	11686255	.<A01101(101101101).	279	97
1RB1LB_1RC1LD_1LD1RE_---0LA_0RD0RE	11686596	.<A01101(101).	82	29
1RB1LB_1RC1LD_1LD1RE_---0LA_0RD1RA	11686597	.<A01101(101).	84	32
1RB1LB_1RC1LD_1LD1RE_---0LA_0RD1LB	11686598	.<A01101(101).	76	28
1RB1LB_1RC1LD_1LD1RE_---0LA_1RD0RA	11686605	.<A0110(110).	60	21
1RB1LB_1RC1LD_1LD1RE_---0LA_1LB0RA	11686607	.<A011(011011)1.	130	44
1RB1LB_1RC1LE_0RD---_1LA0LB_0LB1LA	11686915	.<B01111(111).	70	26
1RB1LB_1RC1LE_0RD---_1LA0LB_1LC1LA	11686917	.<C11111(111).	74	28
1RB1LB_1RC1LE_0RD0RA_1RE---_1LB0LE	11687063	.<B10(0110)1111.	78	28
1RB1LB_1RC1LE_0RD0RD_1LD1RB_---0LA	11687145	.<A01111(01111).	108	38
1RB1LB_1RC1LE_0LD0RA_1LA1LD_---0LA	11688086	.<B1011(011)1110.	106	35
1RB1LB_1RC1LE_0LD0RD_1RA0LA_0LC---	11688345	.1(1111)011B>.	81	24
1RB1LB_1RC1LE_1RD0RD_0LA0RE_---1LD	11690333	.<A01110(1110).	72	26
1RB1LB_1RC1LE_1RD1LD_1LA0RE_---0LA	11691297	.<A011(011)1.	65	27
1RB1LB_1RC1LE_1LD0RA_---0LA_0RA1LC	11692010	.<A0111(111111).	206	63
1RB1LB_1RC1LE_1LD0RA_---0LA_0RD1LC	11692018	.<A0111(111111).	202	61
1RB1LB_1RC1LE_1LD0RA_---0LA_1RC1LC	11692030	.<A0111(111111).	202	61
1RB1LB_1RC1LE_1LD0RA_---0LA_1RE1LC	11692033	.<A0111(111111).	210	65
1RB1LB_1RC1LE_1LD0RB_---0LB_0RA0LC	11692169	.1(10110)B>.	89	32
1RB1LB_1RC1LE_1LD0RB_---1LA_0LA1LD	11692215	.<B111(1111).	93	30
1RB1LB_1RC1LE_1LD0RC_0RD0LA_---0LC	11692268	.<B101(01101).	131	49
1RB1LB_1RC1LE_1LD0RD_0LA0RE_---1LD	11692401	.<A011101(1101).	102	32
1RB1LB_1RC1LE_1LD0RD_0LA0LA_---1LD	11692403	.<A011101(1101).	80	26
1RB1LB_1LA0RC_---0LD_1LE0RA_1RC1RE	11694989	.<A111(111).	72	26
1RB1LB_1LA0RC_0RA0RD_---1LE_0LE1LA	11696674	.<A111(001001).	98	37
1RB1LB_1LA0RC_0RD0LD_0LE---_0RA1LA	11697345	.<A111(001001).	94	35
1RB1LB_1LA0RC_0LD0LC_---0LE_1RE0RA	11700277	.<A111(0111).	72	26
1RB1LB_1LA0RC_1RA1LD_0LC0LE_---1LB	11702946	.111111(1111)01A>.	189	61
1RB1LB_1LA0RC_1RD0RB_1LE---_0LA0LD	11703361	.<A1111010101(01010101).	256	88
1RB1LB_1LA0RC_1RE0RD_---0LB_0RA0LD	11704134	.<A111(00111).	84	30
1RB1LB_1LA0RC_1RE0LD_0LB1RC_0RD---	11704323	.<A1110010(010).	85	29
1RB1LB_1LA0RC_1RE0LD_1RD1LC_---1RA	11704389	.111011(1011)A>.	104	36
1RB1LB_1LA0RC_1LC1LD_0LE0LA_---1RA	11705013	.<A111(111111).	122	35
1RB1LB_1LA0LC_---0LD_1RD0RE_1RB1LD	11707566	.<A111(1111).	68	24
1RB1LB_1LA0LC_---0LD_1RE0RA_1LE1RD	11707640	.<A111111111(1111).	284	87
1RB1LB_1LA0LC_---0LD_1RE0RD_0RA---	11707648	.<A111111111(1111).	236	73
1RB1LB_1LA0LC_---0LD_1RE1RA_0RA---	11707686	.111(11)01B>.	94	31
1RB1LB_1LA0LC_---0LD_1RE1RD_0RA---	11707687	.111(11)01B>.	96	31
1RB1LB_1LA0LC_---1LD_1RD0RE_1RB1RB	11708952	.<A111111111(1111).	224	69
1RB1LB_1LA0LC_---1LD_1RE0RD_---0RA	11709018	.111(11)01B>.	110	31
1RB1LB_1LA0LC_---1LD_1RE0LE_1RB0RE	11709058	.<A111111111(1111).	260	81
1RB1LB_1LA0LC_---1LD_1RE1RD_---0RA	11709085	.111(11)01B>.	106	31
1RB1LB_1LA0LC_0RA0LD_1RC0LE_---0RC	11709242	.111(11)01B>.	98	31
1RB1LB_1LA0LC_0RD1RC_1RB1RE_---0RB	11710580	.<A111111111(1111).	120	36
1RB1LB_1LA0LC_0LA0RD_1RE---_1RC0RB	11712195	.<A110010(010).	82	25
1RB1LB_1LA0LC_1RD0LD_0RE0RA_1LC---	11714660	.<A111111111(1111).	284	87
1RB1LB_1LA0LC_1RD1LD_0RE0RA_---1RC	11715076	.<A11(011011)1.	236	76
1RB1LB_1LA0LC_1RE0RD_1RC0LD_0LA---	11715216	.<A1101010(1010).	103	32
1RB1LB_1LA0LC_1RE0RD_1RC0LE_0LA---	11715217	.<A1101010(1010).	103	32
1RB1LB_1LA0LC_1LB1RD_0LD0RE_1RC---	11715877	.<A11010101(0101).	117	36
1RB1LB_1LA0LC_1LE0LD_1RC0RA_---1RD	11716519	.<A111111111(1111).	284	87
1RB1LB_1LA1RC_---0RD_1RA0LE_1LD0RE	11717078	.101010101(0101)A>.	155	44
1RB1LB_1LA1RC_0RD0LC_0RE---_0LB1RD	11720693	.<C00000(00)10.	96	31
1RB1LB_1LA1RC_1RA0LD_---1LE_0LC0RD	11727898	.1111111(111111)A>.	184	64
1RB1LB_1LA1RC_1RD0LC_0RE1RA_1LA---	11728632	.11111(111)A>.	68	24
1RB1LB_1LA1LC_---0LD_1RD0RE_1LB1LD	11732674	.<A111111111111(1111).	236	63
1RB1LB_1LA1LC_---0LD_1RD0LE_---0RA	11732677	.<A111(11111).	238	77
1RB1LB_1LA1LC_---0LD_1RD0LE_1RB0RE	11732681	.<A111(11111).	238	77
1RB1LB_1LA1LC_---0LD_1RE0LE_1RD0RA	11732791	.<A111(11111).	238	77
1RB1LB_1LA1LC_0LD0RB_1RD0LE_---0RA	11738437	.<A111(11111).	298	95
1RB1LB_1LA1LC_1RB0LD_1RD0LE_---0RC	11740381	.<A111(11111).	238	77
1RB1LB_1LA1LC_1RD0LD_1RC0LE_---0RA	11741135	.<A111(11111).	238	77
1RB1LB_1LA1LC_1LE0RD_---1RC_0RE0LA	11743278	.<A111(1111).	52	21
1RB1LB_1LA1LC_1LE0RD_---1RC_1LB0LA	11743288	.<A111(1111).	44	17
1RB1LB_1LB0RC_1RD0LD_1LA1RE_---1RA	11743963	.<A10(11010).	89	32
1RB1LB_1LB1LC_1RD1LE_0RB1RD_---0LA	11748661	.<A0111(0111)1.	62	22
1RB1LB_1LB1LC_1LA0LD_1RD0LE_---0RA	11748700	.<A111(11111).	238	77
1RB1LB_1LC0RA_1LA0RD_---1RE_1RC0LD	11761360	.<A1111(111).	67	25
1RB1LB_1LC0RB_0RD0LC_0LB1RE_1RA---	11762153	.010011(10011)A>.	120	42
1RB1LB_1LC0RB_0LD1RC_1RB1LE_---1LA	11762715	.<A110(11110).	203	68
1RB1LB_1LC0RB_1LE1RD_1LB1RD_0LA---	11763705	.<A011111111111111111111111111111111111(1111)01111.	1177	181
1RB1LB_1LC0RC_0RE0LD_0LC---_1LA1RE	11764245	.<C00(0000)1.	60	24
1RB1LB_1LC0RC_0LA0RD_---1RE_0RB0RB	11764419	.<A01101(101).	60	22
1RB1LB_1LC0RC_0LA0RD_---1RE_0RB0LD	11764420	.<A01101(101).	70	26
1RB1LB_1LC0RC_0LA0RD_---1RE_0LE0RB	11764424	.<A01101(101).	68	22
1RB1LB_1LC0RC_0LA0RD_---1RE_1LD0RB	11764425	.<A01101(101).	62	22
1RB1LB_1LC0RC_1RA0LD_0RE1LE_0LC---	11764955	.11011(011)B>.	58	23
1RB1LB_1LC0RC_1RA0LD_0LE0LA_0RC---	11764961	.011011(011011)B>.	186	72
1RB1LB_1LC0RC_1RA0LD_0LE0LB_1RC---	11764962	.01101101(101101)A>.	204	74
1RB1LB_1LC0RC_1RA0LD_1RA0LE_0LA---	11764966	.<A0001001(001001).	135	47
1RB1LB_1LC0RC_1RA0LD_1RA1LE_0LC---	11764970	.11011(011)B>.	52	21
1RB1LB_1LC0RC_1RA0LD_1LE0RB_0LC---	11764995	.1101101(101101)A>.	246	88
1RB1LB_1LC0RC_1RD0LD_1LA1RE_1RC---	11765288	.<A101(01010101).	238	81
1RB1LB_1LC0RC_1LD1RC_0LE0RB_0LA---	11765813	.100100111(001)1001111(1)C>.	410	110
1RB1LB_1LC0RD_---0LD_1RE1LE_1RB1LA	11766144	.<A110111(111111).	306	109
1RB1LB_1LC0RD_---0LD_1LA1RE_0RA0LB	11766148	.<A101(11101).	68	22
1RB1LB_1LC0RD_---1RA_1RE0LE_1LA1RC	11766397	.<A10(11010).	107	38
1RB1LB_1LC0RD_---1LA_---0RE_1LE0LA	11766681	.<A11(111).	51	12
1RB1LB_1LC0RD_---1LD_1RA0LE_1RA0LA	11766845	.<A0011011(011011).	174	60
1RB1LB_1LC0RD_---1LD_1RB0RE_1LE0LA	11766903	.<A0111(111).	114	40
1RB1LB_1LC0RD_0LD0LC_1LA1RE_1RA---	11770149	.<A100(0000)1(01).	87	31
1RB1LB_1LC0RD_0LE0LD_1RA0RC_0LA---	11770386	.<A001(00101)100101(00101).	547	206
1RB1LB_1LC0RD_0LE1LD_1LE0RB_1LA---	11770728	.<A1111(1111).	51	19
1RB1LB_1LC0RD_1RA0RA_---1RE_1RC0LE	11770776	.111(111111)0111A>.	239	87
1RB1LB_1LC0RD_1RB1LA_---0RE_1LE0LC	11772534	.<A11(111).	59	12
1RB1LB_1LC0RD_1RE1LD_0LE---_1LA0RC	11773510	.<A10111101111(01111).	264	79
1RB1LB_1LC0RD_1LA1LC_0LC0RE_---0RC	11774361	.<A1111111(1111)0.	97	33
1RB1LB_1LC0RD_1LE0RD_1LA0RC_0LD---	11774875	.<A101(11101).	81	29
1RB1LB_1LC0RD_1LE1LA_---1RA_0LC1LA	11775119	.<A11(011111).	99	34
1RB1LB_1LC0RD_1LE1LA_0RC1RA_0LD---	11775147	.1(1)0000(0)1A>.	82	28
1RB1LB_1LC0RE_---0LD_0RA1LA_1LB1LA	11775382	.<D01111(11).	108	35
1RB1LB_1LC0RE_---0LD_0RA1LA_1LD1LA	11775383	.<D01111(11).	128	41
1RB1LB_1LC0RE_---0LD_0RD1LA_1LB1LA	11775407	.<D01111(11).	116	37
1RB1LB_1LC0RE_---0LD_0RD1LA_1LB1LD	11775408	.<D01111(11).	146	47
1RB1LB_1LC0RE_---0LD_1RD0LA_1RA1LA	11775573	.1(1)01011010101(01)A>.	206	57
1RB1LB_1LC0RE_---0LD_1RE0LB_1RA0LD	11775603	.(101101)A>.	66	21
1RB1LB_1LC0RE_---0LD_1LA0RD_0LA1RB	11775625	.<A101(1101).	76	30
1RB1LB_1LC0RE_---0LD_1LA0LE_1RB1LA	11775634	.<A101(01)110(01110)1.	208	71
1RB1LB_1LC0RE_---1LD_1RB0LA_1LD1RE	11776051	.<A0111(111).	72	26
1RB1LB_1LC0RE_---1LD_1RD0RB_1LE0LA	11776089	.<A0111(111).	150	52
1RB1LB_1LC0RE_---1LD_1RD0LE_1RB1LA	11776097	.<A1011101(11101111011110111101).	1022	320
1RB1LB_1LC0RE_---1LD_1LA0LA_1RA0LE	11776148	.<A111(111111).	94	29
1RB1LB_1LC0RE_---1LD_1LE0LB_1RA0LE	11776176	.101101(101101101101101)A>.	610	200
1RB1LB_1LC0RE_0RC1LD_1LA0LB_---1RA	11776769	.<A111(011011011011011011011011).	980	312
1RB1LB_1LC0RE_0RE1LD_0LB0LA_---1RA	11777582	.011000110001(10001)A>.	190	54
1RB1LB_1LC0RE_0LA0LD_1RD1RB_---1RC	11777713	.111(111)01C>.	161	57
1RB1LB_1LC0RE_0LA1RD_---0RB_1RC0LA	11777732	.<A01101(1011).	99	39
1RB1LB_1LC0RE_0LA1RD_0RA1RC_---0LB	11777765	.<A0100(0100).	84	30
1RB1LB_1LC0RE_0LB0LD_1LE---_1RB0RA	11777882	.10101(00101)B>.	101	38
1RB1LB_1LC0RE_0LC0LD_1LA---_0RA0LE	11777902	.<A10(01110)1.	76	28
1RB1LB_1LC0RE_0LD0RA_0RA1RB_---1RD	11777952	.0101(101101)0A>.	179	64
1RB1LB_1LC0RE_1RA1LD_0LB0LA_---1RA	11779286	.011000110001(10001)A>.	200	56
1RB1LB_1LC0RE_1RB1LD_0LB---_0RA0LD	11779627	.(100100)A>.	66	21
1RB1LB_1LC0RE_1RD0LC_0LA0RD_---0RA	11780177	.00100(100)A>.	132	46
1RB1LB_1LC0RE_1LA0RD_---0LB_1RA0RC	11780709	.<A1101110(11101110)0.	470	167
1RB1LB_1LC0RE_1LA0RD_---0LB_1LB0RC	11780713	.<A1111101(11101).	171	57
1RB1LB_1LC0RE_1LA0LD_0RD1RC_---1RB	11780856	.<A1111(1111).	78	28
1RB1LB_1LC0RE_1LA1LD_1LA0LB_---1RA	11781133	.<A111(011011011011011011011011).	952	298
1RB1LB_1LC0RE_1LA1LD_1LB0LB_---1RA	11781140	.<A11111(011011011011).	282	98
1RB1LB_1LC0RE_1LD0RA_1LA0LA_---1RB	11781380	.<A1111(1111).	63	23
1RB1LB_1LC0LA_---1RD_1RE1RD_1LB0RE	11782066	.<A0101(0101).	63	23
1RB1LB_1LC0LA_1RD1RC_1LB0RE_1LB---	11783818	.<A0101(0101).	63	23
1RB1LB_1LC0LA_1RD1LA_---0RE_0LA0RC	11783859	.<A11(101101).	101	37
1RB1LB_1LC0LA_1RE0LD_1LA---_0RA0RE	11784020	.10(01001010)1000A>.	260	90
1RB1LB_1LC0LA_1RE1RD_---1RC_1LA0RB	11784034	.<B101(0101)1.	71	26
1RB1LB_1LC0LA_1RE1LD_1RB0RC_---1RD	11784072	.<A0101101(101101).	162	56
1RB1LB_1LC0LB_0RD0LD_1RE1RC_1LA---	11784503	.<C10111(0111)11.	96	31
1RB1LB_1LC0LB_1RD1RA_0RB1RE_1RC---	11785141	.(1111)A>.	30	12
1RB1LB_1LC0LC_0LA0RD_1RE1RC_1RC---	11786706	.<A0110(010).	56	23
1RB1LB_1LC0LC_1RC1RD_0RE1LA_---1RB	11787360	.<B11(1111).	83	33
1RB1LB_1LC0LD_---1RD_1RB1RE_1LA1RC	11788781	.11111(111111)B>.	154	56
1RB1LB_1LC0LD_---1LA_0LA0RE_1RE1RA	11788874	.<A11(0111).	47	16
1RB1LB_1LC0LD_---1LD_1RB1LE_1RE0RA	11789140	.<D111(111)01(11).	205	75
1RB1LB_1LC0LD_0LA1RC_1LE0RA_1LB---	11791194	.<A0111010(111010).	129	45
1RB1LB_1LC0LD_0LD0RC_1LE1RA_1LA---	11791369	.<A110(1110).	61	19
1RB1LB_1LC0LD_1RD1LA_---0RE_1LB1RB	11793613	.<A11111111(11111111).	831	283
1RB1LB_1LC0LD_1RE1LA_---0RE_1LB1RE	11793909	.<A11111111(11111111).	305	109
1RB1LB_1LC0LD_1RE1LA_0LA0RC_---1RA	11793945	.<A11(0111).	47	16
1RB1LB_1LC0LD_1LA0RA_---1LE_1RC0RE	11794033	.111(11)01B>.	120	33
1RB1LB_1LC0LD_1LA0LC_---0LE_1RE0RA	11794130	.<A10(000)11101.	60	17
1RB1LB_1LC0LE_---1LD_0RB0LB_1RA0RE	11795440	.(101)A>.	34	11
1RB1LB_1LC0LE_---1LD_1RB0LB_1RA0RE	11795623	.(101)A>.	42	15
1RB1LB_1LC0LE_---1LD_1RE0RA_1RA0LD	11795664	.1(11)B>.	57	13
1RB1LB_1LC1RC_0RD1LA_0RA1RE_---0LB	11822358	.01010(1010)0A>.	123	43
1RB1LB_1LC1RC_0RD1LA_1RA1RE_---0LB	11822441	.010101(0101)A>.	111	37
1RB1LB_1LC1RC_0RD1LA_1RB1RE_---0LB	11822446	.<B111(1111).	94	34
1RB1LB_1LC1RC_0RD1LA_1RB1RE_---0LC	11822447	.<B111(1111).	106	38
1RB1LB_1LC1RC_0LE0LD_1LA0RA_---0RA	11823692	.<A101(1101).	48	18
1RB1LB_1LC1RC_0LE0LD_1LA1RC_---0RA	11823693	.<A101(1101).	50	18
1RB1LB_1LC1RC_1RD1LA_0LC0RE_---1RD	11824624	.<A111111(1111)0.	138	47
1RB1LB_1LC1RC_1RD1LA_1RB0RE_---1RD	11824663	.<B111(1111).	70	24
1RB1LB_1LC1RC_1LA0RD_1RE0LB_0RC---	11825103	.<A11001000(1000).	204	70
1RB1LB_1LC1RC_1LE0LD_1LA0RA_---1RA	11825690	.<A101(1101).	68	26
1RB1LB_1LC1RC_1LE0LD_1LA0RA_---1RC	11825691	.<A101(1101).	58	22
1RB1LB_1LC1RD_---0LD_1RA1RE_0RA0RC	11826162	.(1111)A>.	40	9
1RB1LB_1LC1RD_0RD0RA_---0LE_1RE1RA	11829404	.1111(11)B>.	75	29
1RB1LB_1LC1RD_0LE1LD_1LA0RB_---1RD	11832622	.<A111111(1111).	113	40
1RB1LB_1LC1RD_0LE1LD_1LA0RB_---1LB	11832623	.<A111(1111).	112	46
1RB1LB_1LC1RD_1RA0LB_0RC1RE_0RB---	11833084	.110101(10101)A>.	94	35
1RB1LB_1LC1RD_1LA0RA_0LC0RE_---1LD	11836042	.<A111(1111).	68	24
1RB1LB_1LC1RD_1LA0LB_---0RE_0RA0RB	11836371	.<A11(111111)01.	79	29
1RB1LB_1LC1RD_1LA0LC_0RB0LE_---1LD	11836446	.<A101110111(0111)1.	232	80
1RB1LB_1LC1RD_1LA0LD_0RB0LE_---0RA	11836537	.<A11111111111111(1111).	209	57
1RB1LB_1LC1RD_1LD1LB_0RB0LE_---1LA	11837697	.<A101011(1011).	158	56
1RB1LB_1LC1RD_1LE0LD_0RC0RB_1LA---	11837891	.<A111(1111).	44	16
1RB1LB_1LC1RD_1LE1RB_1RC0RB_---0LA	11838046	.<A0111(1111).	111	41
1RB1LB_1LC1RD_1LE1LA_1RC0RC_0LA---	11838207	.<A0111011(111111).	185	65
1RB1LB_1LC1RE_---0LD_1RA1LD_1LA0RC	11838872	.1111(111)B>.	77	30
1RB1LB_1LC1RE_---0LD_1RA1LD_1LE0RC	11838883	.1111(111)B>.	67	26
1RB1LB_1LC1RE_---0LD_1LA0RA_0LD0LB	11839034	.<A101(1101).	50	18
1RB1LB_1LC1RE_---0LD_1LA0RA_0LD0LD	11839035	.<A101(1101).	48	18
1RB1LB_1LC1RE_---0LD_1LA0RA_1RD0LC	11839041	.<A101101(101101101101).	681	246
1RB1LB_1LC1RE_---0LD_1LA0RA_1LB0LD	11839044	.<A101(1101).	58	22
1RB1LB_1LC1RE_---0LD_1LA0LA_0LA0RA	11839068	.<A101(01010101)1101.	248	76
1RB1LB_1LC1RE_---0LD_1LA0LA_0LE0RA	11839070	.<A101(01010101)1101.	208	66
1RB1LB_1LC1RE_---0LD_1LA1LA_1RB0RA	11839204	.<A101(1011101).	130	41
1RB1LB_1LC1RE_---0LD_1LE1LA_1RB0RA	11839278	.<A101101(1011101).	197	67
1RB1LB_1LC1RE_---1LD_0LE0RE_1RA0LB	11839678	.(1111)A>.	36	11
1RB1LB_1LC1RE_---1LD_1LA0RA_0LD0LB	11840056	.<A111(1111).	56	20
1RB1LB_1LC1RE_---1LD_1LA0RA_0LD0LD	11840057	.<A111(1111).	48	18
1RB1LB_1LC1RE_---1LD_1LA0RA_1LB0LD	11840062	.<A111(1111).	52	20
1RB1LB_1LC1RE_---1LD_1LA0RE_1RA0LB	11840082	.<A111(0101).	64	24
1RB1LB_1LC1RE_---1LD_1LA0RE_1LE1RD	11840086	.<A111111111(11111111).	260	94
1RB1LB_1LC1RE_---1LD_1LA0LB_0RA0LD	11840092	.<A111(00111).	60	22
1RB1LB_1LC1RE_---1LD_1LE0RE_1RA0LB	11840181	.(1111)A>.	56	21
1RB1LB_1LC1RE_0RD0LB_---1RA_0RA0RD	11841267	.01110(1110)A>.	75	27
1RB1LB_1LC1RE_0RD0LB_---1RA_0RA1RD	11841271	.0111(1111)0A>.	87	27
1RB1LB_1LC1RE_0LD0RA_0RA1RB_---1RD	11842721	.0111(111111)0A>.	179	64
1RB1LB_1LC1RE_0LD0RA_1RC1LD_---0RB	11842847	.10110(110110)B>.	214	76
1RB1LB_1LC1RE_0LD0RC_1LA---_0RC1LA	11842957	.<A1011110(11110).	90	30
1RB1LB_1LC1RE_0LE0RD_---0RC_1RC1LA	11843385	.<A1011110(11110).	104	34
1RB1LB_1LC1RE_1RA1LD_0LC1LA_---0RC	11844230	.<A1101(01010101)101.	393	133
1RB1LB_1LC1RE_1RD0LB_---0RB_0RA0RC	11845248	.(11010)A>.	38	13
1RB1LB_1LC1RE_1RD0LB_---0RB_0RA1RC	11845251	.1101(11011101110111011101)0A>.	1179	356
