machine_id; machine; closed_states
12054325; 1RB1LC_0LA0LD_1LA---_0LE0RD_1RD1LE; {'D', 'E'}
12054346; 1RB1LC_0LA0LD_1LA---_0LE0LD_1RE1LD; {'D', 'E'}
12054371; 1RB1LC_0LA0LD_1LA---_0LE1RD_1RD1LE; {'D', 'E'}
12054423; 1RB1LC_0LA0LD_1LA---_1RD1LE_0LD0LE; {'D', 'E'}
12054426; 1RB1LC_0LA0LD_1LA---_1RD1LE_1RD0LE; {'D', 'E'}
12054446; 1RB1LC_0LA0LD_1LA---_1RE0LD_0RE1LD; {'D', 'E'}
12054450; 1RB1LC_0LA0LD_1LA---_1RE0LD_1RE1LD; {'D', 'E'}
12054473; 1RB1LC_0LA0LD_1LA---_1RE1LD_0LD0RE; {'D', 'E'}
12054474; 1RB1LC_0LA0LD_1LA---_1RE1LD_0LD1RE; {'D', 'E'}
12054477; 1RB1LC_0LA0LD_1LA---_1RE1LD_1LD1RE; {'D', 'E'}
12054502; 1RB1LC_0LA0LD_1LA---_1LD1RE_0RD0RE; {'D', 'E'}
12054508; 1RB1LC_0LA0LD_1LA---_1LD1RE_1LD0RE; {'D', 'E'}
12054526; 1RB1LC_0LA0LD_1LA---_1LE1RD_0RD0LE; {'D', 'E'}
12054527; 1RB1LC_0LA0LD_1LA---_1LE1RD_0RD1LE; {'D', 'E'}
12054533; 1RB1LC_0LA0LD_1LA---_1LE1RD_1RD1LE; {'D', 'E'}
12110266; 1RB1LC_0LA1RD_1LA---_0RD1LE_1RD0LE; {'D', 'E'}
12110279; 1RB1LC_0LA1RD_1LA---_0RE0RD_1LE1RD; {'D', 'E'}
12110293; 1RB1LC_0LA1RD_1LA---_0RE0LD_1LD1RE; {'D', 'E'}
12110344; 1RB1LC_0LA1RD_1LA---_0RE1LD_1LD1RE; {'D', 'E'}
12110449; 1RB1LC_0LA1RD_1LA---_0LD1RE_1LD0RE; {'D', 'E'}
12110489; 1RB1LC_0LA1RD_1LA---_0LE0RD_1RD1LE; {'D', 'E'}
12110558; 1RB1LC_0LA1RD_1LA---_0LE1RD_1RD1LE; {'D', 'E'}
12110602; 1RB1LC_0LA1RD_1LA---_1RD1LE_0LD0LE; {'D', 'E'}
12110603; 1RB1LC_0LA1RD_1LA---_1RD1LE_1RD0LE; {'D', 'E'}
12110637; 1RB1LC_0LA1RD_1LA---_1RE1LD_0LD0RE; {'D', 'E'}
12110639; 1RB1LC_0LA1RD_1LA---_1RE1LD_0LD1RE; {'D', 'E'}
12110645; 1RB1LC_0LA1RD_1LA---_1RE1LD_1LD1RE; {'D', 'E'}
12110666; 1RB1LC_0LA1RD_1LA---_1LD1RE_0RD0RE; {'D', 'E'}
12110676; 1RB1LC_0LA1RD_1LA---_1LD1RE_1LD0RE; {'D', 'E'}
12110686; 1RB1LC_0LA1RD_1LA---_1LE0RD_0LE1RD; {'D', 'E'}
12110690; 1RB1LC_0LA1RD_1LA---_1LE0RD_1LE1RD; {'D', 'E'}
12110718; 1RB1LC_0LA1RD_1LA---_1LE1RD_0RD0LE; {'D', 'E'}
12110719; 1RB1LC_0LA1RD_1LA---_1LE1RD_0RD1LE; {'D', 'E'}
12110723; 1RB1LC_0LA1RD_1LA---_1LE1RD_1RD1LE; {'D', 'E'}
12153502; 1RB1LC_0LA1LD_1LA---_0RD1LE_1RD0LE; {'D', 'E'}
12153583; 1RB1LC_0LA1LD_1LA---_0RE0LD_1LD1RE; {'D', 'E'}
12153640; 1RB1LC_0LA1LD_1LA---_0RE1LD_1LD1RE; {'D', 'E'}
12153709; 1RB1LC_0LA1LD_1LA---_0LD1RE_1LD0RE; {'D', 'E'}
12153736; 1RB1LC_0LA1LD_1LA---_0LE0RD_1RD1LE; {'D', 'E'}
12153772; 1RB1LC_0LA1LD_1LA---_0LE0LD_1RE1LD; {'D', 'E'}
12153799; 1RB1LC_0LA1LD_1LA---_0LE1RD_1RD1LE; {'D', 'E'}
12153875; 1RB1LC_0LA1LD_1LA---_1RD1LE_0LD0LE; {'D', 'E'}
12153879; 1RB1LC_0LA1LD_1LA---_1RD1LE_1RD0LE; {'D', 'E'}
12153911; 1RB1LC_0LA1LD_1LA---_1RE0LD_0RE1LD; {'D', 'E'}
12153915; 1RB1LC_0LA1LD_1LA---_1RE0LD_1RE1LD; {'D', 'E'}
12153932; 1RB1LC_0LA1LD_1LA---_1RE1LD_0LD0RE; {'D', 'E'}
12153933; 1RB1LC_0LA1LD_1LA---_1RE1LD_0LD1RE; {'D', 'E'}
12153936; 1RB1LC_0LA1LD_1LA---_1RE1LD_1LD1RE; {'D', 'E'}
12153965; 1RB1LC_0LA1LD_1LA---_1LD1RE_0RD0RE; {'D', 'E'}
12153968; 1RB1LC_0LA1LD_1LA---_1LD1RE_1LD0RE; {'D', 'E'}
12154003; 1RB1LC_0LA1LD_1LA---_1LE1RD_0RD0LE; {'D', 'E'}
12154004; 1RB1LC_0LA1LD_1LA---_1LE1RD_0RD1LE; {'D', 'E'}
12154011; 1RB1LC_0LA1LD_1LA---_1LE1RD_1RD1LE; {'D', 'E'}
12177471; 1RB1LC_0LB1LA_0RD---_0RD1LE_1RD0LE; {'D', 'E'}
12177553; 1RB1LC_0LB1LA_0RD---_0RE0LD_1LD1RE; {'D', 'E'}
12177628; 1RB1LC_0LB1LA_0RD---_0RE1LD_1LD1RE; {'D', 'E'}
12177794; 1RB1LC_0LB1LA_0RD---_0LD1RE_1LD0RE; {'D', 'E'}
12177802; 1RB1LC_0LB1LA_0RD---_0LE0RD_1RD1LE; {'D', 'E'}
12177851; 1RB1LC_0LB1LA_0RD---_0LE0LD_1RE1LD; {'D', 'E'}
12177886; 1RB1LC_0LB1LA_0RD---_0LE1RD_1RD1LE; {'D', 'E'}
12177961; 1RB1LC_0LB1LA_0RD---_1RD1LE_0LD0LE; {'D', 'E'}
12177965; 1RB1LC_0LB1LA_0RD---_1RD1LE_1RD0LE; {'D', 'E'}
12178018; 1RB1LC_0LB1LA_0RD---_1RE0LD_0RE1LD; {'D', 'E'}
12178023; 1RB1LC_0LB1LA_0RD---_1RE0LD_1RE1LD; {'D', 'E'}
12178046; 1RB1LC_0LB1LA_0RD---_1RE1LD_0LD0RE; {'D', 'E'}
12178047; 1RB1LC_0LB1LA_0RD---_1RE1LD_0LD1RE; {'D', 'E'}
12178049; 1RB1LC_0LB1LA_0RD---_1RE1LD_1LD1RE; {'D', 'E'}
12178112; 1RB1LC_0LB1LA_0RD---_1LD1RE_0RD0RE; {'D', 'E'}
12178117; 1RB1LC_0LB1LA_0RD---_1LD1RE_1LD0RE; {'D', 'E'}
12178156; 1RB1LC_0LB1LA_0RD---_1LE1RD_0RD0LE; {'D', 'E'}
12178157; 1RB1LC_0LB1LA_0RD---_1LE1RD_0RD1LE; {'D', 'E'}
12178161; 1RB1LC_0LB1LA_0RD---_1LE1RD_1RD1LE; {'D', 'E'}
12180071; 1RB1LC_0LB1LA_0LD---_0RD1LE_1RD0LE; {'D', 'E'}
12180103; 1RB1LC_0LB1LA_0LD---_0RE0LD_1LD1RE; {'D', 'E'}
12180141; 1RB1LC_0LB1LA_0LD---_0RE1LD_1LD1RE; {'D', 'E'}
12180165; 1RB1LC_0LB1LA_0LD---_0LE0RD_1RD1LE; {'D', 'E'}
12180167; 1RB1LC_0LB1LA_0LD---_0LE0LD_1RE1LD; {'D', 'E'}
12180186; 1RB1LC_0LB1LA_0LD---_0LE1RD_1RD1LE; {'D', 'E'}
12180271; 1RB1LC_0LB1LA_0LD---_1RD1LE_0LD0LE; {'D', 'E'}
12180275; 1RB1LC_0LB1LA_0LD---_1RD1LE_1RD0LE; {'D', 'E'}
12180315; 1RB1LC_0LB1LA_0LD---_1RE0LD_0RE1LD; {'D', 'E'}
12180316; 1RB1LC_0LB1LA_0LD---_1RE0LD_1RE1LD; {'D', 'E'}
12180362; 1RB1LC_0LB1LA_0LD---_1RE1LD_0LD0RE; {'D', 'E'}
12180363; 1RB1LC_0LB1LA_0LD---_1RE1LD_0LD1RE; {'D', 'E'}
12180364; 1RB1LC_0LB1LA_0LD---_1RE1LD_1LD1RE; {'D', 'E'}
12180398; 1RB1LC_0LB1LA_0LD---_1LE1RD_0RD0LE; {'D', 'E'}
12180399; 1RB1LC_0LB1LA_0LD---_1LE1RD_0RD1LE; {'D', 'E'}
12180400; 1RB1LC_0LB1LA_0LD---_1LE1RD_1RD1LE; {'D', 'E'}
12182450; 1RB1LC_0LB1LA_1RD---_0RD1LE_1RD0LE; {'D', 'E'}
12182460; 1RB1LC_0LB1LA_1RD---_0RE0RD_1LE1RD; {'D', 'E'}
12182493; 1RB1LC_0LB1LA_1RD---_0RE0LD_1LD1RE; {'D', 'E'}
12182540; 1RB1LC_0LB1LA_1RD---_0RE1LD_1LD1RE; {'D', 'E'}
12182600; 1RB1LC_0LB1LA_1RD---_0LD1RE_1LD0RE; {'D', 'E'}
12182616; 1RB1LC_0LB1LA_1RD---_0LE0RD_1RD1LE; {'D', 'E'}
12182653; 1RB1LC_0LB1LA_1RD---_0LE0LD_1RE1LD; {'D', 'E'}
12182682; 1RB1LC_0LB1LA_1RD---_0LE1RD_1RD1LE; {'D', 'E'}
12182721; 1RB1LC_0LB1LA_1RD---_1RD1LE_0LD0LE; {'D', 'E'}
12182723; 1RB1LC_0LB1LA_1RD---_1RD1LE_1RD0LE; {'D', 'E'}
12182740; 1RB1LC_0LB1LA_1RD---_1RE0LD_0RE1LD; {'D', 'E'}
12182743; 1RB1LC_0LB1LA_1RD---_1RE0LD_1RE1LD; {'D', 'E'}
12182761; 1RB1LC_0LB1LA_1RD---_1RE1LD_0LD0RE; {'D', 'E'}
12182762; 1RB1LC_0LB1LA_1RD---_1RE1LD_0LD1RE; {'D', 'E'}
12182766; 1RB1LC_0LB1LA_1RD---_1RE1LD_1LD1RE; {'D', 'E'}
12182785; 1RB1LC_0LB1LA_1RD---_1LD1RE_0RD0RE; {'D', 'E'}
12182788; 1RB1LC_0LB1LA_1RD---_1LD1RE_1LD0RE; {'D', 'E'}
12182791; 1RB1LC_0LB1LA_1RD---_1LE0RD_0LE1RD; {'D', 'E'}
12182800; 1RB1LC_0LB1LA_1RD---_1LE0RD_1LE1RD; {'D', 'E'}
12182821; 1RB1LC_0LB1LA_1RD---_1LE1RD_0RD0LE; {'D', 'E'}
12182822; 1RB1LC_0LB1LA_1RD---_1LE1RD_0RD1LE; {'D', 'E'}
12182826; 1RB1LC_0LB1LA_1RD---_1LE1RD_1RD1LE; {'D', 'E'}
12185568; 1RB1LC_0LB1LA_1LD---_0RD1LE_1RD0LE; {'D', 'E'}
12185596; 1RB1LC_0LB1LA_1LD---_0RE0RD_1LE1RD; {'D', 'E'}
12185611; 1RB1LC_0LB1LA_1LD---_0RE0LD_1LD1RE; {'D', 'E'}
12185637; 1RB1LC_0LB1LA_1LD---_0RE1LD_1LD1RE; {'D', 'E'}
12185656; 1RB1LC_0LB1LA_1LD---_0LE0RD_1RD1LE; {'D', 'E'}
12185664; 1RB1LC_0LB1LA_1LD---_0LE0LD_1RE1LD; {'D', 'E'}
12185672; 1RB1LC_0LB1LA_1LD---_0LE1RD_1RD1LE; {'D', 'E'}
12185719; 1RB1LC_0LB1LA_1LD---_1RD1LE_0LD0LE; {'D', 'E'}
12185723; 1RB1LC_0LB1LA_1LD---_1RD1LE_1RD0LE; {'D', 'E'}
12185756; 1RB1LC_0LB1LA_1LD---_1RE0LD_0RE1LD; {'D', 'E'}
12185758; 1RB1LC_0LB1LA_1LD---_1RE0LD_1RE1LD; {'D', 'E'}
12185792; 1RB1LC_0LB1LA_1LD---_1RE1LD_0LD0RE; {'D', 'E'}
12185793; 1RB1LC_0LB1LA_1LD---_1RE1LD_0LD1RE; {'D', 'E'}
12185797; 1RB1LC_0LB1LA_1LD---_1RE1LD_1LD1RE; {'D', 'E'}
12185817; 1RB1LC_0LB1LA_1LD---_1LE1RD_0RD0LE; {'D', 'E'}
12185818; 1RB1LC_0LB1LA_1LD---_1LE1RD_0RD1LE; {'D', 'E'}
12185819; 1RB1LC_0LB1LA_1LD---_1LE1RD_1RD1LE; {'D', 'E'}
12288342; 1RB1LC_1RC---_1LA0RD_0RD1LE_1RD0LE; {'D', 'E'}
12288373; 1RB1LC_1RC---_1LA0RD_0RE0LD_1LD1RE; {'D', 'E'}
12288426; 1RB1LC_1RC---_1LA0RD_0RE1LD_1LD1RE; {'D', 'E'}
12288476; 1RB1LC_1RC---_1LA0RD_0LD1RE_1LD0RE; {'D', 'E'}
12288485; 1RB1LC_1RC---_1LA0RD_0LE0RD_1RD1LE; {'D', 'E'}
12288523; 1RB1LC_1RC---_1LA0RD_0LE0LD_1RE1LD; {'D', 'E'}
12288555; 1RB1LC_1RC---_1LA0RD_0LE1RD_1RD1LE; {'D', 'E'}
12288609; 1RB1LC_1RC---_1LA0RD_1RD1LE_0LD0LE; {'D', 'E'}
12288612; 1RB1LC_1RC---_1LA0RD_1RD1LE_1RD0LE; {'D', 'E'}
12288630; 1RB1LC_1RC---_1LA0RD_1RE0LD_0RE1LD; {'D', 'E'}
12288635; 1RB1LC_1RC---_1LA0RD_1RE0LD_1RE1LD; {'D', 'E'}
12288658; 1RB1LC_1RC---_1LA0RD_1RE1LD_0LD0RE; {'D', 'E'}
12288660; 1RB1LC_1RC---_1LA0RD_1RE1LD_0LD1RE; {'D', 'E'}
12288662; 1RB1LC_1RC---_1LA0RD_1RE1LD_1LD1RE; {'D', 'E'}
12288680; 1RB1LC_1RC---_1LA0RD_1LD1RE_0RD0RE; {'D', 'E'}
12288683; 1RB1LC_1RC---_1LA0RD_1LD1RE_1LD0RE; {'D', 'E'}
12288717; 1RB1LC_1RC---_1LA0RD_1LE1RD_0RD0LE; {'D', 'E'}
12288718; 1RB1LC_1RC---_1LA0RD_1LE1RD_0RD1LE; {'D', 'E'}
12288724; 1RB1LC_1RC---_1LA0RD_1LE1RD_1RD1LE; {'D', 'E'}
12288818; 1RB1LC_1RC---_1LA0LD_0RD1LE_1RD0LE; {'D', 'E'}
12288849; 1RB1LC_1RC---_1LA0LD_0RE0LD_1LD1RE; {'D', 'E'}
12288892; 1RB1LC_1RC---_1LA0LD_0RE1LD_1LD1RE; {'D', 'E'}
12288912; 1RB1LC_1RC---_1LA0LD_0LE0RD_1RD1LE; {'D', 'E'}
12288922; 1RB1LC_1RC---_1LA0LD_0LE0LD_1RE1LD; {'D', 'E'}
12288935; 1RB1LC_1RC---_1LA0LD_0LE1RD_1RD1LE; {'D', 'E'}
12289050; 1RB1LC_1RC---_1LA0LD_1RD1LE_0LD0LE; {'D', 'E'}
12289055; 1RB1LC_1RC---_1LA0LD_1RD1LE_1RD0LE; {'D', 'E'}
12289080; 1RB1LC_1RC---_1LA0LD_1RE0LD_0RE1LD; {'D', 'E'}
12289083; 1RB1LC_1RC---_1LA0LD_1RE0LD_1RE1LD; {'D', 'E'}
12289110; 1RB1LC_1RC---_1LA0LD_1RE1LD_0LD0RE; {'D', 'E'}
12289111; 1RB1LC_1RC---_1LA0LD_1RE1LD_0LD1RE; {'D', 'E'}
12289115; 1RB1LC_1RC---_1LA0LD_1RE1LD_1LD1RE; {'D', 'E'}
12289162; 1RB1LC_1RC---_1LA0LD_1LE1RD_0RD0LE; {'D', 'E'}
12289164; 1RB1LC_1RC---_1LA0LD_1LE1RD_0RD1LE; {'D', 'E'}
12289169; 1RB1LC_1RC---_1LA0LD_1LE1RD_1RD1LE; {'D', 'E'}
12289248; 1RB1LC_1RC---_1LA1RD_0RD1LE_1RD0LE; {'D', 'E'}
12289265; 1RB1LC_1RC---_1LA1RD_0RE0RD_1LE1RD; {'D', 'E'}
12289309; 1RB1LC_1RC---_1LA1RD_0RE0LD_1LD1RE; {'D', 'E'}
12289375; 1RB1LC_1RC---_1LA1RD_0RE1LD_1LD1RE; {'D', 'E'}
12289510; 1RB1LC_1RC---_1LA1RD_0LD1RE_1LD0RE; {'D', 'E'}
12289550; 1RB1LC_1RC---_1LA1RD_0LE0RD_1RD1LE; {'D', 'E'}
12289596; 1RB1LC_1RC---_1LA1RD_0LE0LD_1RE1LD; {'D', 'E'}
12289658; 1RB1LC_1RC---_1LA1RD_0LE1RD_1RD1LE; {'D', 'E'}
12289727; 1RB1LC_1RC---_1LA1RD_1RD1LE_0LD0LE; {'D', 'E'}
12289728; 1RB1LC_1RC---_1LA1RD_1RD1LE_1RD0LE; {'D', 'E'}
12289775; 1RB1LC_1RC---_1LA1RD_1RE0LD_0RE1LD; {'D', 'E'}
12289788; 1RB1LC_1RC---_1LA1RD_1RE0LD_1RE1LD; {'D', 'E'}
12289820; 1RB1LC_1RC---_1LA1RD_1RE1LD_0LD0RE; {'D', 'E'}
12289822; 1RB1LC_1RC---_1LA1RD_1RE1LD_0LD1RE; {'D', 'E'}
12289835; 1RB1LC_1RC---_1LA1RD_1RE1LD_1LD1RE; {'D', 'E'}
12289876; 1RB1LC_1RC---_1LA1RD_1LD1RE_0RD0RE; {'D', 'E'}
12289884; 1RB1LC_1RC---_1LA1RD_1LD1RE_1LD0RE; {'D', 'E'}
12289892; 1RB1LC_1RC---_1LA1RD_1LE0RD_0LE1RD; {'D', 'E'}
12289898; 1RB1LC_1RC---_1LA1RD_1LE0RD_1LE1RD; {'D', 'E'}
12289935; 1RB1LC_1RC---_1LA1RD_1LE1RD_0RD0LE; {'D', 'E'}
12289936; 1RB1LC_1RC---_1LA1RD_1LE1RD_0RD1LE; {'D', 'E'}
12289942; 1RB1LC_1RC---_1LA1RD_1LE1RD_1RD1LE; {'D', 'E'}
12290010; 1RB1LC_1RC---_1LA1LD_0RD1LE_1RD0LE; {'D', 'E'}
12290041; 1RB1LC_1RC---_1LA1LD_0RE0RD_1LE1RD; {'D', 'E'}
12290077; 1RB1LC_1RC---_1LA1LD_0RE0LD_1LD1RE; {'D', 'E'}
12290172; 1RB1LC_1RC---_1LA1LD_0RE1LD_1LD1RE; {'D', 'E'}
12290251; 1RB1LC_1RC---_1LA1LD_0LE0RD_1RD1LE; {'D', 'E'}
12290273; 1RB1LC_1RC---_1LA1LD_0LE0LD_1RE1LD; {'D', 'E'}
12290314; 1RB1LC_1RC---_1LA1LD_0LE1RD_1RD1LE; {'D', 'E'}
12290434; 1RB1LC_1RC---_1LA1LD_1RD1LE_0LD0LE; {'D', 'E'}
12290438; 1RB1LC_1RC---_1LA1LD_1RD1LE_1RD0LE; {'D', 'E'}
12290463; 1RB1LC_1RC---_1LA1LD_1RE0LD_0RE1LD; {'D', 'E'}
12290467; 1RB1LC_1RC---_1LA1LD_1RE0LD_1RE1LD; {'D', 'E'}
12290541; 1RB1LC_1RC---_1LA1LD_1RE1LD_0LD0RE; {'D', 'E'}
12290542; 1RB1LC_1RC---_1LA1LD_1RE1LD_0LD1RE; {'D', 'E'}
12290547; 1RB1LC_1RC---_1LA1LD_1RE1LD_1LD1RE; {'D', 'E'}
12290646; 1RB1LC_1RC---_1LA1LD_1LE1RD_0RD0LE; {'D', 'E'}
12290647; 1RB1LC_1RC---_1LA1LD_1LE1RD_0RD1LE; {'D', 'E'}
12290653; 1RB1LC_1RC---_1LA1LD_1LE1RD_1RD1LE; {'D', 'E'}
12453249; 1RB1LC_1LA0RD_0LB---_0RD1LE_1RD0LE; {'D', 'E'}
12453298; 1RB1LC_1LA0RD_0LB---_0RE0RD_1LE1RD; {'D', 'E'}
12453334; 1RB1LC_1LA0RD_0LB---_0RE0LD_1LD1RE; {'D', 'E'}
12453387; 1RB1LC_1LA0RD_0LB---_0RE1LD_1LD1RE; {'D', 'E'}
12453424; 1RB1LC_1LA0RD_0LB---_0LD1RE_1LD0RE; {'D', 'E'}
12453463; 1RB1LC_1LA0RD_0LB---_0LE0RD_1RD1LE; {'D', 'E'}
12453482; 1RB1LC_1LA0RD_0LB---_0LE0LD_1RE1LD; {'D', 'E'}
12453506; 1RB1LC_1LA0RD_0LB---_0LE1RD_1RD1LE; {'D', 'E'}
12453630; 1RB1LC_1LA0RD_0LB---_1RD1LE_0LD0LE; {'D', 'E'}
12453635; 1RB1LC_1LA0RD_0LB---_1RD1LE_1RD0LE; {'D', 'E'}
12453673; 1RB1LC_1LA0RD_0LB---_1RE0LD_0RE1LD; {'D', 'E'}
12453675; 1RB1LC_1LA0RD_0LB---_1RE0LD_1RE1LD; {'D', 'E'}
12453716; 1RB1LC_1LA0RD_0LB---_1RE1LD_0LD0RE; {'D', 'E'}
12453718; 1RB1LC_1LA0RD_0LB---_1RE1LD_0LD1RE; {'D', 'E'}
12453719; 1RB1LC_1LA0RD_0LB---_1RE1LD_1LD1RE; {'D', 'E'}
12453805; 1RB1LC_1LA0RD_0LB---_1LD1RE_0RD0RE; {'D', 'E'}
12453820; 1RB1LC_1LA0RD_0LB---_1LD1RE_1LD0RE; {'D', 'E'}
12453843; 1RB1LC_1LA0RD_0LB---_1LE0RD_0LE1RD; {'D', 'E'}
12453846; 1RB1LC_1LA0RD_0LB---_1LE0RD_1LE1RD; {'D', 'E'}
12453878; 1RB1LC_1LA0RD_0LB---_1LE1RD_0RD0LE; {'D', 'E'}
12453879; 1RB1LC_1LA0RD_0LB---_1LE1RD_0RD1LE; {'D', 'E'}
12453880; 1RB1LC_1LA0RD_0LB---_1LE1RD_1RD1LE; {'D', 'E'}
12462628; 1RB1LC_1LA0RD_1LA---_0RD1LE_1RD0LE; {'D', 'E'}
12462651; 1RB1LC_1LA0RD_1LA---_0RE0RD_1LE1RD; {'D', 'E'}
12462684; 1RB1LC_1LA0RD_1LA---_0RE0LD_1LD1RE; {'D', 'E'}
12462751; 1RB1LC_1LA0RD_1LA---_0RE1LD_1LD1RE; {'D', 'E'}
12462849; 1RB1LC_1LA0RD_1LA---_0LD1RE_1LD0RE; {'D', 'E'}
12462880; 1RB1LC_1LA0RD_1LA---_0LE0RD_1RD1LE; {'D', 'E'}
12462938; 1RB1LC_1LA0RD_1LA---_0LE0LD_1RE1LD; {'D', 'E'}
12462991; 1RB1LC_1LA0RD_1LA---_0LE1RD_1RD1LE; {'D', 'E'}
12463093; 1RB1LC_1LA0RD_1LA---_1RD1LE_0LD0LE; {'D', 'E'}
12463097; 1RB1LC_1LA0RD_1LA---_1RD1LE_1RD0LE; {'D', 'E'}
12463126; 1RB1LC_1LA0RD_1LA---_1RE0LD_0RE1LD; {'D', 'E'}
12463130; 1RB1LC_1LA0RD_1LA---_1RE0LD_1RE1LD; {'D', 'E'}
12463159; 1RB1LC_1LA0RD_1LA---_1RE1LD_0LD0RE; {'D', 'E'}
12463161; 1RB1LC_1LA0RD_1LA---_1RE1LD_0LD1RE; {'D', 'E'}
12463163; 1RB1LC_1LA0RD_1LA---_1RE1LD_1LD1RE; {'D', 'E'}
12463216; 1RB1LC_1LA0RD_1LA---_1LD1RE_0RD0RE; {'D', 'E'}
12463221; 1RB1LC_1LA0RD_1LA---_1LD1RE_1LD0RE; {'D', 'E'}
12463238; 1RB1LC_1LA0RD_1LA---_1LE0RD_0LE1RD; {'D', 'E'}
12463244; 1RB1LC_1LA0RD_1LA---_1LE0RD_1LE1RD; {'D', 'E'}
12463301; 1RB1LC_1LA0RD_1LA---_1LE1RD_0RD0LE; {'D', 'E'}
12463302; 1RB1LC_1LA0RD_1LA---_1LE1RD_0RD1LE; {'D', 'E'}
12463307; 1RB1LC_1LA0RD_1LA---_1LE1RD_1RD1LE; {'D', 'E'}
12465788; 1RB1LC_1LA0RD_1LB---_0RD1LE_1RD0LE; {'D', 'E'}
12465806; 1RB1LC_1LA0RD_1LB---_0RE0RD_1LE1RD; {'D', 'E'}
12465838; 1RB1LC_1LA0RD_1LB---_0RE0LD_1LD1RE; {'D', 'E'}
12465891; 1RB1LC_1LA0RD_1LB---_0RE1LD_1LD1RE; {'D', 'E'}
12465983; 1RB1LC_1LA0RD_1LB---_0LD1RE_1LD0RE; {'D', 'E'}
12466011; 1RB1LC_1LA0RD_1LB---_0LE0RD_1RD1LE; {'D', 'E'}
12466079; 1RB1LC_1LA0RD_1LB---_0LE0LD_1RE1LD; {'D', 'E'}
12466107; 1RB1LC_1LA0RD_1LB---_0LE1RD_1RD1LE; {'D', 'E'}
12466206; 1RB1LC_1LA0RD_1LB---_1RD1LE_0LD0LE; {'D', 'E'}
12466210; 1RB1LC_1LA0RD_1LB---_1RD1LE_1RD0LE; {'D', 'E'}
12466235; 1RB1LC_1LA0RD_1LB---_1RE0LD_0RE1LD; {'D', 'E'}
12466240; 1RB1LC_1LA0RD_1LB---_1RE0LD_1RE1LD; {'D', 'E'}
12466261; 1RB1LC_1LA0RD_1LB---_1RE1LD_0LD0RE; {'D', 'E'}
12466263; 1RB1LC_1LA0RD_1LB---_1RE1LD_0LD1RE; {'D', 'E'}
12466265; 1RB1LC_1LA0RD_1LB---_1RE1LD_1LD1RE; {'D', 'E'}
12466305; 1RB1LC_1LA0RD_1LB---_1LD1RE_0RD0RE; {'D', 'E'}
12466309; 1RB1LC_1LA0RD_1LB---_1LD1RE_1LD0RE; {'D', 'E'}
12466322; 1RB1LC_1LA0RD_1LB---_1LE0RD_0LE1RD; {'D', 'E'}
12466329; 1RB1LC_1LA0RD_1LB---_1LE0RD_1LE1RD; {'D', 'E'}
12466364; 1RB1LC_1LA0RD_1LB---_1LE1RD_0RD0LE; {'D', 'E'}
12466365; 1RB1LC_1LA0RD_1LB---_1LE1RD_0RD1LE; {'D', 'E'}
12466371; 1RB1LC_1LA0RD_1LB---_1LE1RD_1RD1LE; {'D', 'E'}
12503544; 1RB1LC_1LA0LD_0LB---_0RD1LE_1RD0LE; {'D', 'E'}
12503604; 1RB1LC_1LA0LD_0LB---_0RE0LD_1LD1RE; {'D', 'E'}
12503691; 1RB1LC_1LA0LD_0LB---_0RE1LD_1LD1RE; {'D', 'E'}
12503720; 1RB1LC_1LA0LD_0LB---_0LD1RE_1LD0RE; {'D', 'E'}
12503732; 1RB1LC_1LA0LD_0LB---_0LE0RD_1RD1LE; {'D', 'E'}
12503749; 1RB1LC_1LA0LD_0LB---_0LE0LD_1RE1LD; {'D', 'E'}
12503782; 1RB1LC_1LA0LD_0LB---_0LE1RD_1RD1LE; {'D', 'E'}
12503835; 1RB1LC_1LA0LD_0LB---_1RD1LE_0LD0LE; {'D', 'E'}
12503838; 1RB1LC_1LA0LD_0LB---_1RD1LE_1RD0LE; {'D', 'E'}
12503862; 1RB1LC_1LA0LD_0LB---_1RE0LD_0RE1LD; {'D', 'E'}
12503867; 1RB1LC_1LA0LD_0LB---_1RE0LD_1RE1LD; {'D', 'E'}
12503911; 1RB1LC_1LA0LD_0LB---_1RE1LD_0LD0RE; {'D', 'E'}
12503912; 1RB1LC_1LA0LD_0LB---_1RE1LD_0LD1RE; {'D', 'E'}
12503917; 1RB1LC_1LA0LD_0LB---_1RE1LD_1LD1RE; {'D', 'E'}
12503951; 1RB1LC_1LA0LD_0LB---_1LD1RE_0RD0RE; {'D', 'E'}
12503958; 1RB1LC_1LA0LD_0LB---_1LD1RE_1LD0RE; {'D', 'E'}
12503981; 1RB1LC_1LA0LD_0LB---_1LE1RD_0RD0LE; {'D', 'E'}
12503982; 1RB1LC_1LA0LD_0LB---_1LE1RD_0RD1LE; {'D', 'E'}
12503988; 1RB1LC_1LA0LD_0LB---_1LE1RD_1RD1LE; {'D', 'E'}
12511347; 1RB1LC_1LA0LD_1LA---_0RD1LE_1RD0LE; {'D', 'E'}
12511403; 1RB1LC_1LA0LD_1LA---_0RE0RD_1LE1RD; {'D', 'E'}
12511430; 1RB1LC_1LA0LD_1LA---_0RE0LD_1LD1RE; {'D', 'E'}
12511493; 1RB1LC_1LA0LD_1LA---_0RE1LD_1LD1RE; {'D', 'E'}
12511574; 1RB1LC_1LA0LD_1LA---_0LD1RE_1LD0RE; {'D', 'E'}
